0.00.141.244 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.142.424 W srv  llama_server: -----------------
0.00.142.426 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.142.426 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.142.426 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.142.426 W srv  llama_server: -----------------
0.00.144.104 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
0.06.023.807 W llama_init_from_model: turbo/VBR KV cache requires flash attention — enabling automatically
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
0.06.285.336 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.06.285.361 W no implementations specified for speculative decoding
0.06.285.365 W no implementations specified for speculative decoding
0.06.285.365 W no implementations specified for speculative decoding
0.06.285.365 W no implementations specified for speculative decoding
0.06.302.502 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.302.544 I srv  llama_server: model loaded
0.06.302.548 I srv  llama_server: listening on http://127.0.0.1:8080
0.11.047.272 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
0.13.866.725 W slot   operator(): id  0 | task 55 | created context checkpoint 2 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
0.14.121.629 W slot   operator(): id  0 | task 55 | created context checkpoint 3 of 32 (pos_min = 113, pos_max = 113, n_tokens = 114, size = 149.626 MiB)
0.17.625.981 I slot print_timing: id  0 | task 55 | n_decoded =    100, tg =  29.03 t/s, tg_3s =  29.03 t/s
0.20.643.061 I slot print_timing: id  0 | task 55 | n_decoded =    185, tg =  28.63 t/s, tg_3s =  28.17 t/s
0.23.654.881 I slot print_timing: id  0 | task 55 | n_decoded =    271, tg =  28.60 t/s, tg_3s =  28.55 t/s
0.26.657.965 I slot print_timing: id  0 | task 55 | n_decoded =    357, tg =  28.61 t/s, tg_3s =  28.64 t/s
0.29.671.778 I slot print_timing: id  0 | task 55 | n_decoded =    441, tg =  28.47 t/s, tg_3s =  27.87 t/s
0.32.683.615 I slot print_timing: id  0 | task 55 | n_decoded =    527, tg =  28.48 t/s, tg_3s =  28.55 t/s
0.35.694.058 I slot print_timing: id  0 | task 55 | n_decoded =    613, tg =  28.49 t/s, tg_3s =  28.57 t/s
0.38.728.636 I slot print_timing: id  0 | task 55 | n_decoded =    699, tg =  28.48 t/s, tg_3s =  28.34 t/s
0.41.754.354 I slot print_timing: id  0 | task 55 | n_decoded =    785, tg =  28.47 t/s, tg_3s =  28.42 t/s
0.44.785.308 I slot print_timing: id  0 | task 55 | n_decoded =    871, tg =  28.46 t/s, tg_3s =  28.37 t/s
0.47.810.021 I slot print_timing: id  0 | task 55 | n_decoded =    953, tg =  28.34 t/s, tg_3s =  27.11 t/s
0.50.831.116 I slot print_timing: id  0 | task 55 | n_decoded =   1039, tg =  28.35 t/s, tg_3s =  28.47 t/s
0.53.859.817 I slot print_timing: id  0 | task 55 | n_decoded =   1125, tg =  28.35 t/s, tg_3s =  28.40 t/s
0.56.876.579 I slot print_timing: id  0 | task 55 | n_decoded =   1210, tg =  28.34 t/s, tg_3s =  28.18 t/s
0.59.903.010 I slot print_timing: id  0 | task 55 | n_decoded =   1296, tg =  28.35 t/s, tg_3s =  28.42 t/s
1.02.911.834 I slot print_timing: id  0 | task 55 | n_decoded =   1381, tg =  28.34 t/s, tg_3s =  28.25 t/s
1.05.913.939 I slot print_timing: id  0 | task 55 | n_decoded =   1464, tg =  28.30 t/s, tg_3s =  27.65 t/s
1.09.033.644 I slot print_timing: id  0 | task 55 | n_decoded =   1544, tg =  28.15 t/s, tg_3s =  25.64 t/s
1.12.067.943 I slot print_timing: id  0 | task 55 | n_decoded =   1621, tg =  28.00 t/s, tg_3s =  25.38 t/s
1.15.074.329 I slot print_timing: id  0 | task 55 | n_decoded =   1705, tg =  28.00 t/s, tg_3s =  27.94 t/s
1.18.100.441 I slot print_timing: id  0 | task 55 | n_decoded =   1782, tg =  27.88 t/s, tg_3s =  25.45 t/s
1.21.100.945 I slot print_timing: id  0 | task 55 | n_decoded =   1867, tg =  27.90 t/s, tg_3s =  28.33 t/s
1.24.113.997 I slot print_timing: id  0 | task 55 | n_decoded =   1936, tg =  27.68 t/s, tg_3s =  22.90 t/s
1.27.115.192 I slot print_timing: id  0 | task 55 | n_decoded =   2021, tg =  27.71 t/s, tg_3s =  28.32 t/s
1.30.117.450 I slot print_timing: id  0 | task 55 | n_decoded =   2106, tg =  27.73 t/s, tg_3s =  28.31 t/s
1.33.131.789 I slot print_timing: id  0 | task 55 | n_decoded =   2190, tg =  27.74 t/s, tg_3s =  27.87 t/s
1.36.140.255 I slot print_timing: id  0 | task 55 | n_decoded =   2275, tg =  27.76 t/s, tg_3s =  28.25 t/s
1.39.144.956 I slot print_timing: id  0 | task 55 | n_decoded =   2360, tg =  27.78 t/s, tg_3s =  28.29 t/s
1.42.162.144 I slot print_timing: id  0 | task 55 | n_decoded =   2444, tg =  27.78 t/s, tg_3s =  27.84 t/s
1.45.191.217 I slot print_timing: id  0 | task 55 | n_decoded =   2529, tg =  27.79 t/s, tg_3s =  28.06 t/s
1.48.196.411 I slot print_timing: id  0 | task 55 | n_decoded =   2614, tg =  27.80 t/s, tg_3s =  28.28 t/s
1.51.204.238 I slot print_timing: id  0 | task 55 | n_decoded =   2699, tg =  27.82 t/s, tg_3s =  28.26 t/s
1.54.223.591 I slot print_timing: id  0 | task 55 | n_decoded =   2783, tg =  27.82 t/s, tg_3s =  27.82 t/s
1.57.237.784 I slot print_timing: id  0 | task 55 | n_decoded =   2868, tg =  27.83 t/s, tg_3s =  28.20 t/s
2.00.246.983 I slot print_timing: id  0 | task 55 | n_decoded =   2953, tg =  27.84 t/s, tg_3s =  28.25 t/s
2.03.280.816 I slot print_timing: id  0 | task 55 | n_decoded =   3037, tg =  27.84 t/s, tg_3s =  27.69 t/s
2.04.528.879 I slot print_timing: id  0 | task 55 | prompt eval time =     413.06 ms /    76 tokens (    5.44 ms per token,   183.99 tokens per second)
2.04.528.883 I slot print_timing: id  0 | task 55 |        eval time =  110348.05 ms /  3072 tokens (   35.92 ms per token,    27.84 tokens per second)
2.04.528.883 I slot print_timing: id  0 | task 55 |       total time =  110761.11 ms /  3148 tokens
2.04.528.884 I slot print_timing: id  0 | task 55 |    graphs reused =       3109
2.04.535.141 I slot      release: id  0 | task 55 | stop processing: n_tokens = 3189, truncated = 0
2.04.551.334 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.460 (> 0.100 thold), f_keep = 0.014
2.04.879.438 I slot launch_slot_: id  0 | task 3129 | processing task, is_child = 0
2.04.887.429 W slot   operator(): id  0 | task 3129 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
2.04.976.268 W slot   operator(): id  0 | task 3129 | created context checkpoint 3 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
2.05.136.137 W slot   operator(): id  0 | task 3129 | created context checkpoint 4 of 32 (pos_min = 95, pos_max = 95, n_tokens = 96, size = 149.626 MiB)
2.08.670.361 I slot print_timing: id  0 | task 3129 | n_decoded =    100, tg =  28.76 t/s, tg_3s =  28.76 t/s
2.11.697.545 I slot print_timing: id  0 | task 3129 | n_decoded =    186, tg =  28.60 t/s, tg_3s =  28.41 t/s
2.14.729.145 I slot print_timing: id  0 | task 3129 | n_decoded =    272, tg =  28.52 t/s, tg_3s =  28.37 t/s
2.17.754.664 I slot print_timing: id  0 | task 3129 | n_decoded =    358, tg =  28.50 t/s, tg_3s =  28.42 t/s
2.20.789.637 I slot print_timing: id  0 | task 3129 | n_decoded =    444, tg =  28.47 t/s, tg_3s =  28.34 t/s
2.23.804.804 I slot print_timing: id  0 | task 3129 | n_decoded =    529, tg =  28.42 t/s, tg_3s =  28.19 t/s
2.26.806.833 I slot print_timing: id  0 | task 3129 | n_decoded =    614, tg =  28.41 t/s, tg_3s =  28.31 t/s
2.29.809.969 I slot print_timing: id  0 | task 3129 | n_decoded =    699, tg =  28.40 t/s, tg_3s =  28.30 t/s
2.32.814.644 I slot print_timing: id  0 | task 3129 | n_decoded =    784, tg =  28.38 t/s, tg_3s =  28.29 t/s
2.35.819.630 I slot print_timing: id  0 | task 3129 | n_decoded =    869, tg =  28.37 t/s, tg_3s =  28.29 t/s
2.38.823.287 I slot print_timing: id  0 | task 3129 | n_decoded =    954, tg =  28.37 t/s, tg_3s =  28.30 t/s
2.41.829.138 I slot print_timing: id  0 | task 3129 | n_decoded =   1039, tg =  28.36 t/s, tg_3s =  28.28 t/s
2.44.845.079 I slot print_timing: id  0 | task 3129 | n_decoded =   1124, tg =  28.35 t/s, tg_3s =  28.18 t/s
2.47.856.629 I slot print_timing: id  0 | task 3129 | n_decoded =   1209, tg =  28.34 t/s, tg_3s =  28.22 t/s
2.50.860.162 I slot print_timing: id  0 | task 3129 | n_decoded =   1294, tg =  28.34 t/s, tg_3s =  28.30 t/s
2.53.879.531 I slot print_timing: id  0 | task 3129 | n_decoded =   1379, tg =  28.32 t/s, tg_3s =  28.15 t/s
2.56.903.590 I slot print_timing: id  0 | task 3129 | n_decoded =   1464, tg =  28.31 t/s, tg_3s =  28.11 t/s
2.59.910.130 I slot print_timing: id  0 | task 3129 | n_decoded =   1549, tg =  28.31 t/s, tg_3s =  28.27 t/s
3.02.919.967 I slot print_timing: id  0 | task 3129 | n_decoded =   1634, tg =  28.31 t/s, tg_3s =  28.24 t/s
3.05.941.495 I slot print_timing: id  0 | task 3129 | n_decoded =   1719, tg =  28.30 t/s, tg_3s =  28.13 t/s
3.08.948.157 I slot print_timing: id  0 | task 3129 | n_decoded =   1804, tg =  28.30 t/s, tg_3s =  28.27 t/s
3.11.961.395 I slot print_timing: id  0 | task 3129 | n_decoded =   1889, tg =  28.29 t/s, tg_3s =  28.21 t/s
3.14.992.526 I slot print_timing: id  0 | task 3129 | n_decoded =   1974, tg =  28.28 t/s, tg_3s =  28.04 t/s
3.18.010.301 I slot print_timing: id  0 | task 3129 | n_decoded =   2059, tg =  28.28 t/s, tg_3s =  28.17 t/s
3.21.022.458 I slot print_timing: id  0 | task 3129 | n_decoded =   2144, tg =  28.27 t/s, tg_3s =  28.22 t/s
3.24.048.549 I slot print_timing: id  0 | task 3129 | n_decoded =   2229, tg =  28.27 t/s, tg_3s =  28.09 t/s
3.27.066.571 I slot print_timing: id  0 | task 3129 | n_decoded =   2314, tg =  28.26 t/s, tg_3s =  28.16 t/s
3.30.078.428 I slot print_timing: id  0 | task 3129 | n_decoded =   2399, tg =  28.26 t/s, tg_3s =  28.22 t/s
3.33.109.610 I slot print_timing: id  0 | task 3129 | n_decoded =   2484, tg =  28.25 t/s, tg_3s =  28.04 t/s
3.36.140.960 I slot print_timing: id  0 | task 3129 | n_decoded =   2569, tg =  28.25 t/s, tg_3s =  28.04 t/s
3.39.151.700 I slot print_timing: id  0 | task 3129 | n_decoded =   2654, tg =  28.25 t/s, tg_3s =  28.23 t/s
3.42.176.757 I slot print_timing: id  0 | task 3129 | n_decoded =   2739, tg =  28.24 t/s, tg_3s =  28.10 t/s
3.45.210.012 I slot print_timing: id  0 | task 3129 | n_decoded =   2824, tg =  28.24 t/s, tg_3s =  28.02 t/s
3.48.233.069 I slot print_timing: id  0 | task 3129 | n_decoded =   2909, tg =  28.23 t/s, tg_3s =  28.12 t/s
3.51.256.143 I slot print_timing: id  0 | task 3129 | n_decoded =   2994, tg =  28.23 t/s, tg_3s =  28.12 t/s
3.54.043.226 I slot print_timing: id  0 | task 3129 | prompt eval time =     313.89 ms /    58 tokens (    5.41 ms per token,   184.78 tokens per second)
3.54.043.229 I slot print_timing: id  0 | task 3129 |        eval time =  108849.79 ms /  3072 tokens (   35.43 ms per token,    28.22 tokens per second)
3.54.043.230 I slot print_timing: id  0 | task 3129 |       total time =  109163.68 ms /  3130 tokens
3.54.043.230 I slot print_timing: id  0 | task 3129 |    graphs reused =       6167
3.54.043.254 I slot      release: id  0 | task 3129 | stop processing: n_tokens = 3171, truncated = 0
3.54.062.214 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.464 (> 0.100 thold), f_keep = 0.014
3.54.437.988 I slot launch_slot_: id  0 | task 6203 | processing task, is_child = 0
3.54.445.365 W slot   operator(): id  0 | task 6203 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
3.54.527.801 W slot   operator(): id  0 | task 6203 | created context checkpoint 4 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
3.54.654.215 W slot   operator(): id  0 | task 6203 | created context checkpoint 5 of 32 (pos_min = 92, pos_max = 92, n_tokens = 93, size = 149.626 MiB)
3.58.190.310 I slot print_timing: id  0 | task 6203 | n_decoded =    100, tg =  28.66 t/s, tg_3s =  28.66 t/s
4.01.221.959 I slot print_timing: id  0 | task 6203 | n_decoded =    186, tg =  28.52 t/s, tg_3s =  28.37 t/s
4.04.229.798 I slot print_timing: id  0 | task 6203 | n_decoded =    271, tg =  28.44 t/s, tg_3s =  28.26 t/s
4.07.235.776 I slot print_timing: id  0 | task 6203 | n_decoded =    356, tg =  28.40 t/s, tg_3s =  28.28 t/s
4.10.240.922 I slot print_timing: id  0 | task 6203 | n_decoded =    441, tg =  28.38 t/s, tg_3s =  28.28 t/s
4.13.247.202 I slot print_timing: id  0 | task 6203 | n_decoded =    526, tg =  28.36 t/s, tg_3s =  28.27 t/s
4.16.261.142 I slot print_timing: id  0 | task 6203 | n_decoded =    611, tg =  28.34 t/s, tg_3s =  28.20 t/s
4.19.269.089 I slot print_timing: id  0 | task 6203 | n_decoded =    696, tg =  28.33 t/s, tg_3s =  28.26 t/s
4.22.284.340 I slot print_timing: id  0 | task 6203 | n_decoded =    781, tg =  28.31 t/s, tg_3s =  28.19 t/s
4.25.311.588 I slot print_timing: id  0 | task 6203 | n_decoded =    866, tg =  28.29 t/s, tg_3s =  28.08 t/s
4.28.327.892 I slot print_timing: id  0 | task 6203 | n_decoded =    951, tg =  28.28 t/s, tg_3s =  28.18 t/s
4.31.330.000 I slot print_timing: id  0 | task 6203 | n_decoded =   1036, tg =  28.28 t/s, tg_3s =  28.31 t/s
4.34.348.472 I slot print_timing: id  0 | task 6203 | n_decoded =   1121, tg =  28.27 t/s, tg_3s =  28.16 t/s
4.37.374.363 I slot print_timing: id  0 | task 6203 | n_decoded =   1206, tg =  28.26 t/s, tg_3s =  28.09 t/s
4.40.381.916 I slot print_timing: id  0 | task 6203 | n_decoded =   1291, tg =  28.26 t/s, tg_3s =  28.26 t/s
4.43.393.554 I slot print_timing: id  0 | task 6203 | n_decoded =   1376, tg =  28.26 t/s, tg_3s =  28.22 t/s
4.46.416.692 I slot print_timing: id  0 | task 6203 | n_decoded =   1461, tg =  28.25 t/s, tg_3s =  28.12 t/s
4.49.425.729 I slot print_timing: id  0 | task 6203 | n_decoded =   1546, tg =  28.25 t/s, tg_3s =  28.25 t/s
4.52.434.066 I slot print_timing: id  0 | task 6203 | n_decoded =   1631, tg =  28.25 t/s, tg_3s =  28.25 t/s
4.55.457.751 I slot print_timing: id  0 | task 6203 | n_decoded =   1716, tg =  28.24 t/s, tg_3s =  28.11 t/s
4.58.468.774 I slot print_timing: id  0 | task 6203 | n_decoded =   1801, tg =  28.24 t/s, tg_3s =  28.23 t/s
5.01.476.706 I slot print_timing: id  0 | task 6203 | n_decoded =   1886, tg =  28.24 t/s, tg_3s =  28.26 t/s
5.04.508.283 I slot print_timing: id  0 | task 6203 | n_decoded =   1971, tg =  28.23 t/s, tg_3s =  28.04 t/s
5.07.537.267 I slot print_timing: id  0 | task 6203 | n_decoded =   2056, tg =  28.23 t/s, tg_3s =  28.06 t/s
5.10.543.518 I slot print_timing: id  0 | task 6203 | n_decoded =   2140, tg =  28.22 t/s, tg_3s =  27.94 t/s
5.13.564.090 I slot print_timing: id  0 | task 6203 | n_decoded =   2225, tg =  28.21 t/s, tg_3s =  28.14 t/s
5.16.583.426 I slot print_timing: id  0 | task 6203 | n_decoded =   2310, tg =  28.21 t/s, tg_3s =  28.15 t/s
5.19.588.095 I slot print_timing: id  0 | task 6203 | n_decoded =   2395, tg =  28.21 t/s, tg_3s =  28.29 t/s
5.22.609.321 I slot print_timing: id  0 | task 6203 | n_decoded =   2480, tg =  28.21 t/s, tg_3s =  28.13 t/s
5.25.619.114 I slot print_timing: id  0 | task 6203 | n_decoded =   2566, tg =  28.22 t/s, tg_3s =  28.57 t/s
5.28.629.357 I slot print_timing: id  0 | task 6203 | n_decoded =   2652, tg =  28.23 t/s, tg_3s =  28.57 t/s
5.31.647.613 I slot print_timing: id  0 | task 6203 | n_decoded =   2738, tg =  28.24 t/s, tg_3s =  28.49 t/s
5.34.662.397 I slot print_timing: id  0 | task 6203 | n_decoded =   2824, tg =  28.25 t/s, tg_3s =  28.53 t/s
5.37.675.572 I slot print_timing: id  0 | task 6203 | n_decoded =   2910, tg =  28.26 t/s, tg_3s =  28.54 t/s
5.40.695.892 I slot print_timing: id  0 | task 6203 | n_decoded =   2996, tg =  28.27 t/s, tg_3s =  28.47 t/s
5.43.358.890 I slot print_timing: id  0 | task 6203 | prompt eval time =     262.94 ms /    55 tokens (    4.78 ms per token,   209.17 tokens per second)
5.43.358.895 I slot print_timing: id  0 | task 6203 |        eval time =  108657.93 ms /  3072 tokens (   35.37 ms per token,    28.27 tokens per second)
5.43.358.896 I slot print_timing: id  0 | task 6203 |       total time =  108920.87 ms /  3127 tokens
5.43.358.897 I slot print_timing: id  0 | task 6203 |    graphs reused =       9225
5.43.358.931 I slot      release: id  0 | task 6203 | stop processing: n_tokens = 3168, truncated = 0
5.43.372.381 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.425 (> 0.100 thold), f_keep = 0.014
5.43.867.158 I slot launch_slot_: id  0 | task 9277 | processing task, is_child = 0
5.43.884.855 W slot   operator(): id  0 | task 9277 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
5.43.971.096 W slot   operator(): id  0 | task 9277 | created context checkpoint 2 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
5.44.093.135 W slot   operator(): id  0 | task 9277 | created context checkpoint 3 of 32 (pos_min = 101, pos_max = 101, n_tokens = 102, size = 149.626 MiB)
5.47.576.892 I slot print_timing: id  0 | task 9277 | n_decoded =    100, tg =  29.09 t/s, tg_3s =  29.09 t/s
5.50.604.698 I slot print_timing: id  0 | task 9277 | n_decoded =    187, tg =  28.92 t/s, tg_3s =  28.73 t/s
5.53.628.507 I slot print_timing: id  0 | task 9277 | n_decoded =    274, tg =  28.88 t/s, tg_3s =  28.77 t/s
5.56.653.161 I slot print_timing: id  0 | task 9277 | n_decoded =    361, tg =  28.85 t/s, tg_3s =  28.76 t/s
5.59.687.346 I slot print_timing: id  0 | task 9277 | n_decoded =    448, tg =  28.81 t/s, tg_3s =  28.67 t/s
6.02.716.544 I slot print_timing: id  0 | task 9277 | n_decoded =    535, tg =  28.80 t/s, tg_3s =  28.72 t/s
6.05.745.604 I slot print_timing: id  0 | task 9277 | n_decoded =    622, tg =  28.79 t/s, tg_3s =  28.72 t/s
6.08.751.737 I slot print_timing: id  0 | task 9277 | n_decoded =    708, tg =  28.77 t/s, tg_3s =  28.61 t/s
6.11.784.959 I slot print_timing: id  0 | task 9277 | n_decoded =    795, tg =  28.76 t/s, tg_3s =  28.68 t/s
6.14.815.355 I slot print_timing: id  0 | task 9277 | n_decoded =    882, tg =  28.75 t/s, tg_3s =  28.71 t/s
6.17.820.729 I slot print_timing: id  0 | task 9277 | n_decoded =    968, tg =  28.74 t/s, tg_3s =  28.62 t/s
6.20.854.836 I slot print_timing: id  0 | task 9277 | n_decoded =   1055, tg =  28.73 t/s, tg_3s =  28.67 t/s
6.23.887.809 I slot print_timing: id  0 | task 9277 | n_decoded =   1142, tg =  28.73 t/s, tg_3s =  28.68 t/s
6.26.896.949 I slot print_timing: id  0 | task 9277 | n_decoded =   1228, tg =  28.72 t/s, tg_3s =  28.58 t/s
6.29.902.257 I slot print_timing: id  0 | task 9277 | n_decoded =   1314, tg =  28.71 t/s, tg_3s =  28.62 t/s
6.32.906.229 I slot print_timing: id  0 | task 9277 | n_decoded =   1400, tg =  28.71 t/s, tg_3s =  28.63 t/s
6.35.918.275 I slot print_timing: id  0 | task 9277 | n_decoded =   1486, tg =  28.70 t/s, tg_3s =  28.55 t/s
6.38.923.422 I slot print_timing: id  0 | task 9277 | n_decoded =   1572, tg =  28.69 t/s, tg_3s =  28.62 t/s
6.41.929.600 I slot print_timing: id  0 | task 9277 | n_decoded =   1658, tg =  28.69 t/s, tg_3s =  28.61 t/s
6.44.942.621 I slot print_timing: id  0 | task 9277 | n_decoded =   1744, tg =  28.68 t/s, tg_3s =  28.54 t/s
6.47.949.156 I slot print_timing: id  0 | task 9277 | n_decoded =   1830, tg =  28.68 t/s, tg_3s =  28.60 t/s
6.50.955.027 I slot print_timing: id  0 | task 9277 | n_decoded =   1916, tg =  28.68 t/s, tg_3s =  28.61 t/s
6.53.971.321 I slot print_timing: id  0 | task 9277 | n_decoded =   2002, tg =  28.67 t/s, tg_3s =  28.51 t/s
6.56.980.873 I slot print_timing: id  0 | task 9277 | n_decoded =   2088, tg =  28.66 t/s, tg_3s =  28.58 t/s
6.59.992.045 I slot print_timing: id  0 | task 9277 | n_decoded =   2174, tg =  28.66 t/s, tg_3s =  28.56 t/s
7.03.009.432 I slot print_timing: id  0 | task 9277 | n_decoded =   2260, tg =  28.65 t/s, tg_3s =  28.50 t/s
7.06.020.842 I slot print_timing: id  0 | task 9277 | n_decoded =   2346, tg =  28.65 t/s, tg_3s =  28.56 t/s
7.09.033.876 I slot print_timing: id  0 | task 9277 | n_decoded =   2432, tg =  28.65 t/s, tg_3s =  28.54 t/s
7.12.052.585 I slot print_timing: id  0 | task 9277 | n_decoded =   2518, tg =  28.64 t/s, tg_3s =  28.49 t/s
7.15.064.841 I slot print_timing: id  0 | task 9277 | n_decoded =   2604, tg =  28.64 t/s, tg_3s =  28.55 t/s
7.18.075.480 I slot print_timing: id  0 | task 9277 | n_decoded =   2690, tg =  28.64 t/s, tg_3s =  28.57 t/s
7.21.098.275 I slot print_timing: id  0 | task 9277 | n_decoded =   2776, tg =  28.63 t/s, tg_3s =  28.45 t/s
7.24.114.883 I slot print_timing: id  0 | task 9277 | n_decoded =   2862, tg =  28.63 t/s, tg_3s =  28.51 t/s
7.27.130.586 I slot print_timing: id  0 | task 9277 | n_decoded =   2948, tg =  28.62 t/s, tg_3s =  28.52 t/s
7.30.153.301 I slot print_timing: id  0 | task 9277 | n_decoded =   3034, tg =  28.62 t/s, tg_3s =  28.45 t/s
7.31.485.156 I slot print_timing: id  0 | task 9277 | prompt eval time =     272.19 ms /    64 tokens (    4.25 ms per token,   235.13 tokens per second)
7.31.485.160 I slot print_timing: id  0 | task 9277 |        eval time =  107345.78 ms /  3072 tokens (   34.94 ms per token,    28.62 tokens per second)
7.31.485.160 I slot print_timing: id  0 | task 9277 |       total time =  107617.97 ms /  3136 tokens
7.31.485.161 I slot print_timing: id  0 | task 9277 |    graphs reused =      12283
7.31.485.184 I slot      release: id  0 | task 9277 | stop processing: n_tokens = 3177, truncated = 0
7.31.497.531 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.433 (> 0.100 thold), f_keep = 0.014
7.31.804.052 I slot launch_slot_: id  0 | task 12351 | processing task, is_child = 0
7.31.811.466 W slot   operator(): id  0 | task 12351 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
7.31.896.921 W slot   operator(): id  0 | task 12351 | created context checkpoint 3 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
7.32.021.185 W slot   operator(): id  0 | task 12351 | created context checkpoint 4 of 32 (pos_min = 99, pos_max = 99, n_tokens = 100, size = 149.626 MiB)
7.35.508.961 I slot print_timing: id  0 | task 12351 | n_decoded =    100, tg =  29.06 t/s, tg_3s =  29.06 t/s
7.38.540.302 I slot print_timing: id  0 | task 12351 | n_decoded =    187, tg =  28.89 t/s, tg_3s =  28.70 t/s
7.41.567.288 I slot print_timing: id  0 | task 12351 | n_decoded =    274, tg =  28.84 t/s, tg_3s =  28.74 t/s
7.44.594.568 I slot print_timing: id  0 | task 12351 | n_decoded =    361, tg =  28.82 t/s, tg_3s =  28.74 t/s
7.47.596.073 I slot print_timing: id  0 | task 12351 | n_decoded =    447, tg =  28.79 t/s, tg_3s =  28.65 t/s
7.50.627.818 I slot print_timing: id  0 | task 12351 | n_decoded =    534, tg =  28.77 t/s, tg_3s =  28.70 t/s
